Model,GDT_TS,GDT_HA,Z_GDT_TS,Z_GDT_HA,LLG_Original_deltaLLG,LLG_B_from_rms_deltaLLG,LLG_const_B_deltaLLG,Z_LLG_Original_deltaLLG,Z_LLG_B_from_rms_deltaLLG,Z_LLG_const_B_deltaLLG
R1030-D2TS070_1,61.55,42.65,0.015689465366745696,0.024735068600885063,34.55164886093871,40.563478224374876,35.8505449691836,0.3443757752602943,0.47312843372436436,0.36803055754446956
R1030-D2TS070_2,65.13,47.9,0.3887519388852944,0.5831292422658729,42.18267363189375,49.03448634264714,43.32178979325988,0.5786519806041573,0.6890859257300446,0.5984977760947388
R1030-D2TS070_3,59.24,40.97,0.0,0.0,28.410799512740823,31.21354973318364,29.487252677647234,0.15584868668892726,0.23476399360127512,0.17174060723701562
R1030-D2TS070_4,64.71,46.85,0.3449848330535092,0.4714504075328757,42.94469185411913,49.40557020524909,44.29030767325014,0.6020463139819398,0.6985462330715564,0.6283738713336812
R1030-D2TS070_5,61.13,41.81,0.0,0.0,36.661038138513845,41.942211169560096,38.437535883520354,0.4091350612508556,0.508277462603885,0.4478320651219867
R1030-D2TS071_1,61.98,42.23,0.060498645146906574,0.0,34.38340369252376,37.798579701007725,35.26114433188184,0.33921056602473815,0.402640890515828,0.34984917964972384
R1030-D2TS071_2,61.34,40.97,0.0,0.0,35.9435961789261,37.1891580430746,36.870938280796395,0.3871092410115581,0.3871044666352635,0.3995068662309238
R1030-D2TS071_3,61.77,41.6,0.03861509223101468,0.0,33.33101216587727,28.531314713410097,34.45421882114431,0.3069016297024258,0.16638385044090676,0.3249577616309165
R1030-D2TS071_4,60.92,40.34,0.0,0.0,39.84248590639481,43.748871060193665,40.930847305304155,0.506807068999505,0.554335940348333,0.5247438197075653
R1030-D2TS071_5,61.98,42.23,0.060498645146906574,0.0,33.05010941100875,35.2758487601111,34.26850822782285,0.29827777727677074,0.338327099359613,0.319229103969988
R1030-D2TS075_1,60.5,40.97,0.0,0.0,28.5058280408914,29.40644058519854,29.811969103528895,0.15876610913777928,0.18869406261660493,0.18175720999233805
R1030-D2TS075_2,60.29,40.76,0.0,0.0,28.67061800075794,28.97278974891026,29.58041162076904,0.16382524177527805,0.17763869049283423,0.17461430272015355
R1030-D2TS075_3,60.29,40.97,0.0,0.0,28.68757893559018,29.350019073262843,29.854279494887237,0.1643459507980958,0.18725566850309694,0.18306236842868148
R1030-D2TS075_4,59.66,40.13,0.0,0.0,28.555744633411678,29.21242849738428,29.3687058625909,0.16029857302439338,0.18374797316442076,0.16808376619146678
R1030-D2TS075_5,59.66,40.13,0.0,0.0,27.062639853633527,27.84041774738114,28.474084454797662,0.11445952355378979,0.14877031803310414,0.1404871725361216
R1030-D2TS081_1,42.44,28.15,0.0,0.0,15.675205729496497,22.6690890257795,11.367265746670341,-0.23514029236610517,0.0169339220030873,-0.3872108240816319
R1030-D2TS081_2,42.44,28.57,0.0,0.0,1.9954879816307312,11.588814217461731,2.7774394744818665,-0.6551143404576824,-0.2655434791431259,-0.6521831834937819
R1030-D2TS081_3,42.23,27.94,0.0,0.0,26.614393092968612,23.582995498277228,27.96539850547913,0.10069812802720805,0.040232795876510276,0.12479561930562766
R1030-D2TS081_4,42.23,27.94,0.0,0.0,0.0,8.112221243696581,21.836017681535623,-0.7163768007664337,-0.35417475996074155,-0.06427880981459182
R1030-D2TS081_5,42.23,27.94,0.0,0.0,0.0,0.0,1.0033020353229176,-0.7163768007664337,-0.5609854405697016,-0.7069104117611829
R1030-D2TS100_1,60.92,42.02,0.0,0.0,34.128359088296065,34.661566058321,35.41952585511797,0.331380571513475,0.32266674939785184,0.3547348111595303
R1030-D2TS100_2,61.13,42.23,0.0,0.0,34.449310901985314,34.98251787201025,35.740477668807216,0.3412339496987403,0.3308490044224334,0.36463528605111184
R1030-D2TS100_3,60.92,42.02,0.0,0.0,34.006955028116295,34.54016199814123,35.2981217949382,0.32765340728770675,0.319571708525541,0.35098983201225675
R1030-D2TS100_4,60.71,41.6,0.0,0.0,24.732690352233703,25.26589732225864,26.023857119055606,0.04292893045332184,0.08313622037150836,0.06490444272588206
R1030-D2TS100_5,60.08,40.97,0.0,0.0,24.810837104244797,25.344044074269732,26.1020038710667,0.045328074090070336,0.08512847162862883,0.06731505367476917
R1030-D2TS149_1,59.45,38.87,0.0,0.0,30.153114065332602,25.078951719602514,31.68881919002331,0.20933859848297687,0.07837028189908234,0.23965283906827042
R1030-D2TS149_2,61.13,41.39,0.0,0.0,31.794584658391727,25.437426481823195,33.48101993338423,0.2597325512308598,0.08750913639144473,0.2949372702617274
R1030-D2TS149_3,59.24,39.08,0.0,0.0,28.84792188603501,19.59748732961168,30.22185928690385,0.16926855806400726,-0.061372625397564703,0.19440118736128542
R1030-D2TS149_4,60.92,40.97,0.0,0.0,25.805601317934133,27.583996093000565,27.085064142808733,0.0758678236243708,0.14223317669138735,0.09763974143838688
R1030-D2TS149_5,59.24,39.29,0.0,0.0,30.921828822336693,27.19603895179705,31.82874978907762,0.23293851876474647,0.1323427067437452,0.24396931064877533
R1030-D2TS192_1,38.87,26.68,0.0,0.0,21.260461345611702,0.0,8.722993039111202,-0.0636702040236702,-0.5609854405697016,-0.4687793163944093
R1030-D2TS192_2,41.39,30.05,0.0,0.0,9.207405501830408,0.0,16.95879622086761,-0.4337049333861537,-0.5609854405697016,-0.21472758920294632
R1030-D2TS192_3,40.13,28.15,0.0,0.0,25.80922891279738,0.0,25.67545321830937,0.07597919256689094,-0.5609854405697016,0.05415714695017761
R1030-D2TS192_4,44.33,28.78,0.0,0.0,28.910476115299844,0.0,25.92106755224711,0.1711890036005169,-0.5609854405697016,0.061733669164560544
R1030-D2TS192_5,42.65,28.99,0.0,0.0,32.07872280078141,0.0,29.76744237236653,0.2684557316411597,-0.5609854405697016,0.18038368360901622
R1030-D2TS193_1,62.4,43.49,0.1042657509786918,0.11407813638728348,33.657188712558536,43.16747756741904,34.79604131186795,0.3169154097545497,0.5395140586059225,0.3355020391281732
R1030-D2TS193_2,60.71,41.6,0.0,0.0,38.545454583078254,40.2527129943345,39.574214414419544,0.46698757086403986,0.4652058725905455,0.4828954508857548
R1030-D2TS193_3,63.66,44.33,0.2355670684740468,0.20342120417368115,32.46037591995014,35.25207678346749,33.58841224435287,0.28017266969341414,0.3377210632911433,0.29825002573761117
R1030-D2TS193_4,60.71,41.6,0.0,0.0,30.7474416717198,31.034272145671707,32.148414701121396,0.22758474766145315,0.23019354134443057,0.2538300881874038
R1030-D2TS193_5,47.27,32.56,0.0,0.0,31.66153834216425,29.77557630657236,26.15150948040889,0.2556479640310659,0.1981047045950543,0.06884216466582702
R1030-D2TS220_1,60.29,39.92,0.0,0.0,28.566119674923698,18.995680708321743,28.923738591534743,0.16061709189029622,-0.07671491368151157,0.15435775777908747
R1030-D2TS220_2,60.08,40.13,0.0,0.0,27.488790718287646,17.600277597055424,27.93520868941664,0.1275425642294235,-0.11228892707384669,0.12386434706113575
R1030-D2TS220_3,59.87,39.71,0.0,0.0,23.385054406952918,41.38367602994879,23.890956135422925,0.0015558455896673607,0.49403832527059405,-0.000889647645361056
R1030-D2TS220_4,60.29,40.13,0.0,0.0,27.74667462365983,19.18565442788156,28.025209497618448,0.13545972667919098,-0.07187177725072084,0.12664062282534366
R1030-D2TS220_5,60.5,40.34,0.0,0.0,28.20737330806628,18.941747547906743,28.742539602314423,0.14960340237533812,-0.07808987046310638,0.14876827061422396
R1030-D2TS233_1,63.23,43.28,0.19075788869388596,0.09174236944068387,47.02420209001889,47.557409060043824,48.31536885684079,0.7272892802170542,0.6514297340470837,0.7525358653948894
R1030-D2TS233_2,71.22,51.26,1.0233749734461783,0.940501513411465,78.01139432786954,78.54460129789447,79.30256109469144,1.678611288681182,1.4414084740685227,1.7084049573467632
R1030-D2TS233_3,68.7,46.84,0.7607723384554683,0.4703867995830378,49.01824741187579,49.551454381900726,50.30941417869769,0.7885074501627732,0.7022653631294113,0.8140466430246875
R1030-D2TS233_4,65.76,45.17,0.45440259763297297,0.29276427196007954,67.52434144077893,68.05754841080386,68.81550820760083,1.3566536185948206,1.1740545052838802,1.3849084093700792
R1030-D2TS233_5,64.71,44.54,0.3449848330535092,0.2257569711202808,44.94770063783767,45.480907607862605,46.23886740465957,0.6635396666055715,0.5984919916322327,0.6884815444258306
R1030-D2TS236_1,59.45,39.92,0.0,0.0,24.061410455366172,24.97962098385119,25.110176090447226,0.022320308193265543,0.07583797213471515,0.03671991253528468
R1030-D2TS236_2,59.45,39.92,0.0,0.0,20.25889383462095,21.926765200288173,21.820736088845365,-0.09441881812379786,-0.0019906722566412093,-0.06475020464172858
R1030-D2TS236_3,60.08,40.55,0.0,0.0,29.71522553422176,31.189462528854847,31.062206477588802,0.1958952056869386,0.2341499212070988,0.22032357167796301
R1030-D2TS236_4,59.66,39.92,0.0,0.0,21.79813535566973,21.95839742113992,23.285863226427637,-0.04716334805488165,-0.001184249339045601,-0.019555088677522255
R1030-D2TS236_5,60.08,40.55,0.0,0.0,21.762903364551903,28.88163754942525,22.85996058396711,-0.048244987472068325,0.17531488202556067,-0.032693006078485416
R1030-D2TS253_1,59.03,38.66,0.0,0.0,15.366951818141615,32.07062064500758,13.070584256364668,-0.24460383871829286,0.2566139177194296,-0.33466816372476477
R1030-D2TS253_2,60.08,40.13,0.0,0.0,34.74866188926012,44.786846130817025,35.02560085846471,0.3504241719126178,0.5807977840730157,0.34258331560104766
R1030-D2TS253_3,58.82,38.45,0.0,0.0,24.207820287305594,30.304769611583765,27.493902859925242,0.02681516188347416,0.21159580947192802,0.11025128398426402
R1030-D2TS253_4,63.66,44.54,0.2355670684740468,0.2257569711202808,18.928262539743855,33.72246177542161,19.83765590809969,-0.13526985187513793,0.2987254896522397,-0.12592273802543105
R1030-D2TS253_5,59.03,38.66,0.0,0.0,27.143390519555624,30.017771724763293,27.569828464548436,0.11693860862545981,0.20427916628338147,0.11259337868551997
R1030-D2TS270_1,76.89,59.87,1.6142309021752768,1.8562679582220447,292.3642071153366,0.0,201.33415783584212,8.259347833498664,-0.5609854405697016,5.472741870192914
R1030-D2TS270_2,75.63,58.19,1.4829295846799209,1.6775818226492492,306.89709950472866,0.0,193.5400488502745,8.705514761774978,-0.5609854405697016,5.232315186115738
R1030-D2TS270_3,75.84,60.71,1.5048131375958145,1.945611026008444,346.31073579160784,0.0,229.1767313930003,9.915532737766638,-0.5609854405697016,6.33160818177746
R1030-D2TS270_4,72.48,57.98,1.1546762909415342,1.6552460557026494,318.4245740769678,0.0,192.88173656458923,9.059413888175543,-0.5609854405697016,5.21200807465147
R1030-D2TS270_5,80.04,63.86,1.9424841959136652,2.2806475302074363,395.3284126452538,0.0,227.9513487751916,11.420399472278193,-0.5609854405697016,6.293808520511356
R1030-D2TS291_1,55.25,37.19,0.0,0.0,20.943886762447846,28.501879569770267,18.92825896090733,-0.0733891990837087,0.1656334391901404,-0.15397511616489892
R1030-D2TS291_2,50.21,32.35,0.0,0.0,20.75184010622172,21.41318534725076,21.91329783943513,-0.07928512567549241,-0.01508373219213645,-0.0618949308948661
R1030-D2TS291_3,54.41,36.14,0.0,0.0,25.856512625555524,39.086991373010164,27.055851419174246,0.07743082575273905,0.4354872943288894,0.09673860979020131
R1030-D2TS291_4,58.19,39.29,0.0,0.0,29.746579207295554,35.47284202610433,31.0006152580562,0.1968577788369143,0.34334919012755133,0.21842365307175501
R1030-D2TS291_5,51.26,31.93,0.0,0.0,19.715754149402756,27.604795265477037,15.54083815400179,-0.11109347300224791,0.1427634249287989,-0.2584676699239507
R1030-D2TS323_1,66.18,46.43,0.4981697034647583,0.4267788736396764,57.77905361885075,62.486636323534185,59.005726236678015,1.0574685000253052,1.0320312436185064,1.0823037941207483
R1030-D2TS323_2,68.07,48.11,0.6951216797077897,0.6054650092124725,79.05728916229168,84.38409682053668,70.34494077882289,1.7107207733639975,1.5902789260904029,1.4320871699313509
R1030-D2TS323_3,64.29,44.75,0.3012177272217254,0.24809273806688034,43.58349890164959,50.68766748510723,36.24527559225862,0.6216580038315095,0.7312316595520517,0.3802069044476728
R1030-D2TS323_4,70.8,50.84,0.9796078676143929,0.8958299795182666,63.45101049531081,106.93514737675116,64.38130126391741,1.2316003596084042,2.165189049208862,1.24812540133723
R1030-D2TS323_5,59.87,40.34,0.0,0.0,24.456083926430665,39.94867843515374,25.63449295370617,0.03443697743837252,0.45745490128146343,0.052893636186380676
R1030-D2TS335_1,76.47,59.24,1.5704637963434915,1.789260657382247,247.68409295689548,417.39963493387756,244.36568863766297,6.887646402360448,10.080083138974006,6.800145461880467
R1030-D2TS335_2,77.31,61.34,1.6579980080070622,2.0126183268482425,246.4337975196014,424.49522887328555,242.8193073746487,6.849261718861203,10.260976209792807,6.752443881100156
R1030-D2TS335_3,75.84,59.66,1.5048131375958145,1.8339321912754452,189.3876477962424,358.7101745960216,187.48720211366333,5.097916927328859,8.583870588499522,5.0456016217037565
R1030-D2TS335_4,75.63,60.51,1.4829295846799209,1.9243388670116817,233.77119467315185,401.81724931813267,230.5860549615245,6.460513597385596,9.682830194571446,6.375081912129385
R1030-D2TS335_5,72.69,53.57,1.1765598438574258,1.18619494982406,207.7631928388821,345.91999104313334,205.50672736382603,5.662055177816557,8.257801256041201,5.601454088299214
R1030-D2TS340_1,74.16,56.3,1.3297447142686736,1.4765599201298534,212.65733863962146,0.0,169.27663589901124,5.812307855669327,-0.5609854405697016,4.483856070254066
R1030-D2TS341_1,59.03,40.76,0.0,0.0,20.544247826534274,0.0,20.344751159645853,-0.08565831053645181,-0.5609854405697016,-0.11028025341734003
R1030-D2TS341_2,44.54,27.1,0.0,0.0,17.06654968152577,17.599756651550706,18.357716448347674,-0.1924253502458534,-0.1123022079116289,-0.1715747731204
R1030-D2TS342_1,30.46,26.68,0.0,0.0,0.0,0.0,0.0,-0.7163768007664337,-0.5609854405697016,-0.7378595018915929
R1030-D2TS342_2,32.98,27.73,0.0,0.0,10.065024923428837,10.598231893453772,11.35619169025074,-0.40737559627195463,-0.29079710555111815,-0.38755242806345697
R1030-D2TS342_3,31.09,23.95,0.0,0.0,0.0,0.0,0.3266782385279612,-0.7163768007664337,-0.5609854405697016,-0.7277823826474449
R1030-D2TS342_4,31.3,27.1,0.0,0.0,0.11018805511525898,0.6433950251401939,1.4013548219371614,-0.7129939734003273,-0.5445829092466001,-0.6946315853102626
R1030-D2TS352_1,53.78,40.97,0.0,0.0,86.4945407816424,196.00901380282414,85.83814266947661,1.9390480478607,4.436013079601488,1.9100095550565368
R1030-D2TS352_2,39.92,24.37,0.0,0.0,4.49084072259609,48.20814715461768,5.501860070968064,-0.5785057867319935,0.6680194675114624,-0.5681423506984425
R1030-D2TS352_3,42.02,27.52,0.0,0.0,12.847835391099807,13.989406047062289,14.159638434501971,-0.3219419492684024,-0.20434346804508427,-0.301073857394844
R1030-D2TS352_4,26.47,17.23,0.0,0.0,2.5822149631833327,12.072808546624174,4.715497922628742,-0.6371015341915851,-0.25320466420970206,-0.5923994459172951
R1030-D2TS352_5,38.45,23.11,0.0,0.0,0.967323044205159,10.534633468405332,8.583260919460145,-0.6866795086018722,-0.29241846586351666,-0.4730896654348176
R1030-D2TS360_1,56.93,36.56,0.0,0.0,20.38706809856933,34.02242854171061,21.657647349921717,-0.09048380531990005,0.3063727577965228,-0.0697810407234857
R1030-D2TS360_2,61.98,41.39,0.060498645146906574,0.0,25.71291692476848,30.70705765189257,21.87278741835223,0.07302236726992488,0.22185162731981464,-0.06314456523146145
R1030-D2TS360_3,60.92,39.49,0.0,0.0,27.046586895209998,29.900813864090082,28.525940835564825,0.11396668985230299,0.20129747556739053,0.14208679831748788
R1030-D2TS360_4,57.77,36.98,0.0,0.0,28.22406649293532,23.205721932247684,29.647685353702286,0.15011589134288908,0.030614689981412018,0.17668951113263323
R1030-D2TS360_5,66.39,45.8,0.5200532563806501,0.35977157279987765,26.381378146911743,33.96511255160283,28.37612381918825,0.09354445483269996,0.304911560108753,0.1374653581333111
R1030-D2TS389_1,63.02,42.44,0.16887433577799404,0.002399301654285459,51.318332492207674,0.0,43.09654623220922,0.8591211908806858,-0.5609854405697016,0.5915496358270796
R1030-D2TS389_2,57.14,38.66,0.0,0.0,23.73544515198182,0.0,22.734612180299223,0.01231301341402328,-0.5609854405697016,-0.03655965730238312
R1030-D2TS389_3,57.14,38.66,0.0,0.0,23.73544515198182,0.0,22.734612180299223,0.01231301341402328,-0.5609854405697016,-0.03655965730238312
R1030-D2TS389_4,56.72,36.77,0.0,0.0,30.191149654146216,0.0,24.506011780475887,0.21050630972527148,-0.5609854405697016,0.01808311621216965
R1030-D2TS389_5,63.66,43.49,0.2355670684740468,0.11407813638728348,38.481725956007836,0.0,37.03600951269971,0.4650310707385707,-0.5609854405697016,0.4045988567325369
R1030-D2TS394_1,60.5,40.76,0.0,0.0,32.881110608056815,47.27570643354454,33.92054474081772,0.29308943109108815,0.6442480867318163,0.3084953937389034
R1030-D2TS394_2,58.82,38.66,0.0,0.0,27.856056632822742,49.74833389113974,29.659442066242946,0.1388178080389987,0.7072845538147389,0.17705217316584748
R1030-D2TS394_3,76.05,57.14,1.5266966905117063,1.5659029879162518,125.2429153083259,253.4499620525413,123.47326148152467,3.1286421613414914,5.900396415001602,3.070948776920948
R1030-D2TS394_4,63.02,43.49,0.16887433577799404,0.11407813638728348,29.54032967404703,39.07682794306754,30.638240778512113,0.19052581695057386,0.4352281907121841,0.20724540361792954
R1030-D2TS394_5,67.02,47.69,0.5857039151283273,0.5607934753192733,54.550710702146034,118.30937248010912,54.84945959405911,0.9583567881942789,2.455160336278084,0.9540944748931356
R1030-D2TS403_1,78.57,60.51,1.7892993255024163,1.9243388670116817,86.20780164348355,157.5080377671493,92.74902856699725,1.9302450156038649,3.4544800544471026,2.123191252086092
R1030-D2TS403_2,77.1,58.41,1.6361144550911688,1.7009811975456866,77.88017782756481,223.8402224596847,81.9218409186168,1.6745828777281866,5.145534064247674,1.7892024883926756
R1030-D2TS403_3,76.47,58.61,1.5704637963434915,1.7222533565424485,89.17407728452167,152.1974905359192,93.0015637329733,2.0213111334641236,3.3190944609944935,2.1309812628084113
R1030-D2TS403_4,73.95,56.93,1.3078611613527815,1.543567220969652,106.9318460265597,128.10277804828263,111.06821700060652,2.5664833483536675,2.704830655934037,2.68828749826809
R1030-D2TS403_5,74.58,57.35,1.3735118201004588,1.5882387548628514,81.22237881906437,126.27790025758702,81.13743589086414,1.777190088330521,2.6583077361831506,1.765005764925599
R1030-D2TS423_1,61.77,43.7,0.03861509223101468,0.1364139033338831,40.00733177993834,51.384512002669794,41.06057902849625,0.5118679182143266,0.7489968171613463,0.5287456842034878
R1030-D2TS470_1,61.77,42.02,0.03861509223101468,0.0,37.058032688504,39.12345085515676,38.79852649324107,0.42132298875803464,0.43641678208456997,0.4589676260230291
R1030-D2TS473_1,76.26,59.03,1.5485802434275997,1.7669248904356474,171.77899352118425,303.2859138711357,156.26610196184618,4.557322599752547,7.170900116118895,4.082517118184183
R1030-D2TS473_2,69.33,50.63,0.8264229972031454,0.873494212571667,89.84272498286134,163.26239844616146,91.18152130814985,2.0418389459376405,3.601180102774884,2.0748379928220197
R1030-D2TS473_3,66.81,48.53,0.5638203622124354,0.6501365431056717,51.346913390718555,74.27504715160637,51.87241997217984,0.8599986384908591,1.3325616647465066,0.8622610445446275
R1030-D2TS473_4,69.12,50.0,0.8045394442872535,0.8064869117318682,83.51041282900223,113.78677668316118,87.31790698795976,1.8474338552733531,2.3398625544759915,1.9556561875282428
R1030-D2TS473_5,59.87,40.34,0.0,0.0,23.848909268706166,44.5645023680097,25.34298923715403,0.015796417479234534,0.5751294148885497,0.043901553563904905
R1034TS003_1,75.8,56.89,0.0,0.0,90.59397078034404,93.22441141379427,93.91093956314134,-0.3437894266383706,-0.3506910048925498,-0.33112233961496557
R1034TS013_1,85.42,69.87,0.8284834486459212,0.7563146739394301,454.32084041976066,645.9846017963287,451.02030452623427,0.8558703320826695,1.0953131513918903,0.8718647657857822
R1034TS013_2,85.42,70.83,0.8284834486459212,0.9667811105577858,442.7346299967862,648.0023308658715,438.27037514897074,0.8176561896567991,1.1005914704017954,0.8289143361962267
R1034TS013_3,84.61,69.55,0.5560424991188806,0.6861591950666428,378.6311188009599,637.8874577713946,373.01735462415945,0.6062272049062517,1.0741312643497254,0.6090978038353038
R1034TS013_4,85.1,69.55,0.7208524562401746,0.6861591950666428,478.4552994563523,701.8088129657701,474.1909290664872,0.9354716530777428,1.241347621270138,0.9499191807095889
R1034TS013_5,83.65,70.19,0.2331495219016504,0.8264701528122144,404.1650146021597,589.9806236582158,401.80466636974876,0.6904442090182735,0.9488084164902488,0.7060730395104435
R1034TS018_1,75.96,55.29,0.0,0.0,94.53020790376783,156.56517712423422,95.73317057025548,-0.330806758400424,-0.18499345272955822,-0.32498382682394344
R1034TS018_2,71.64,52.56,0.0,0.0,39.17726569428075,84.69205212903074,41.324855964328066,-0.5133742364681394,-0.3730114020617849,-0.508268017380756
R1034TS018_3,77.24,58.65,0.0,0.0,101.70270427822419,156.34939696476107,103.3117742659625,-0.30715011934448067,-0.18555792718497435,-0.2994539376152966
R1034TS018_4,75.48,54.97,0.0,0.0,87.82164836014587,128.08259421072626,89.48641523325486,-0.3529332208513441,-0.2595030393301168,-0.34602714536525836
R1034TS018_5,69.55,51.12,0.0,0.0,53.88135490358715,82.96793046576246,56.65414715030337,-0.4648765708144124,-0.3775216528620472,-0.45662854376020984
R1034TS070_1,86.06,72.11,1.0437454334574094,1.2474030260489288,500.92758024177914,623.2907134244747,498.10366680332226,1.009590705573597,1.03594661690024,1.0304735373706513
R1034TS070_2,86.06,72.44,1.0437454334574094,1.3197508636364887,463.64619923726013,573.3528802331134,461.11096226270723,0.8866276355507337,0.9053107360844115,0.9058569607069202
R1034TS070_3,86.06,72.59,1.0437454334574094,1.3526362443581084,471.7338026446338,601.0596673049663,469.58868914006877,0.913302520367299,0.9777908639233232,0.9344157080184876
R1034TS070_4,84.61,70.03,0.5560424991188806,0.7913924133758222,408.66042111089655,544.9632529261075,407.7742556402837,0.7052711540085367,0.8310443185754239,0.726182674321433
R1034TS070_5,85.9,72.28,0.9899299372545386,1.2846731242000966,441.71898320039645,585.6688936542273,438.6607218252785,0.8143063392816793,0.9375290595195,0.8302292891610775
R1034TS071_1,83.97,66.19,0.3407805143073922,0.0,314.3868903401849,407.3266939287138,314.69279217574064,0.39433410036086075,0.4709911891538076,0.4126210282658928
R1034TS071_2,81.41,62.66,0.0,0.0,175.92447488359488,238.5177881927743,177.18444913639095,-0.06234865195616607,0.029392131263857285,-0.05060054974692823
R1034TS071_3,81.41,62.66,0.0,0.0,220.6171177314495,269.2681403807078,222.3033373082536,0.08505856376208835,0.10983413458575049,0.10139053759512065
R1034TS071_4,82.21,63.62,0.0,0.0,254.36117430775224,329.6357859487548,255.0413824716189,0.19635467672379503,0.26775409321390736,0.21167452914383303
R1034TS071_5,83.81,66.19,0.2869650181045213,0.0,320.06167433540713,404.94969250716576,320.1969776283905,0.4130509193994193,0.4647730243965486,0.4311628666350896
R1034TS075_1,84.78,68.59,0.6132214638344328,0.4756927584482871,409.2229428202585,413.91292012795054,411.3783226799742,0.7071264875416283,0.48822056026994204,0.7383236221685879
R1034TS075_2,84.78,68.75,0.6132214638344328,0.5107704978846792,404.48869448206415,407.5243400580881,407.63367641024803,0.6915117840561418,0.47150822552784716,0.7257091079084169
R1034TS075_3,84.78,69.07,0.6132214638344328,0.5809259767574634,406.1963954571215,409.3354992472964,409.0132780641462,0.6971441975804327,0.4762461638976048,0.7303565441368132
R1034TS075_4,84.78,68.91,0.6132214638344328,0.5458482373210712,405.2505121925819,409.2136009040628,408.127142771281,0.6940244443160097,0.4759272814707824,0.7273714380725476
R1034TS075_5,84.94,69.39,0.6670369600373036,0.6510814556302507,406.6830366162935,410.96817474385944,410.1277775607261,0.6987492585872666,0.48051719425574274,0.7341109360819803
R1034TS081_1,85.42,66.83,0.8284834486459212,0.0898376246479646,309.8664740877462,14.996053162824381,304.0192584015195,0.3794246671477045,-0.555334054696711,0.3766653106084339
R1034TS081_2,85.42,66.99,0.8284834486459212,0.1249153640843567,238.74786698642444,36.98977864308151,239.4416502876803,0.14485818840411072,-0.49779912542725385,0.15912402639540277
R1034TS081_3,86.06,67.63,1.0437454334574094,0.2652263218299282,244.37742361545267,25.401874802665105,248.671551921153,0.16342583657918677,-0.5281127359357648,0.1902166096166031
R1034TS081_4,85.58,67.31,0.882298944848792,0.195070842957144,316.69208940698763,82.57556848105055,312.25728252795955,0.4019372080417041,-0.37854806010072484,0.4044165761041228
R1034TS081_5,85.74,67.31,0.9361144410516627,0.195070842957144,231.53021692682833,141.87347755616838,230.01093546054025,0.12105262150273811,-0.2234265002028279,0.127354967824414
R1034TS100_1,83.97,67.31,0.3407805143073922,0.195070842957144,444.1288716938611,446.3445855489995,447.1359812617184,0.8222547381763785,0.5730608288167938,0.858779724454246
R1034TS100_2,83.97,66.99,0.3407805143073922,0.1249153640843567,441.2737870292142,443.48950088435254,444.28089659707155,0.8128379739342593,0.5655920125679855,0.8491618584070966
R1034TS100_3,84.14,67.47,0.3979594790229443,0.2301485823935361,444.7378963378828,446.9536101930212,447.74500590574013,0.8242634497082666,0.5746540191041146,0.8608313334724108
R1034TS100_4,83.81,68.75,0.2869650181045213,0.5107704978846792,369.5414920909419,371.75720594608026,372.54860165879927,0.5762474033133292,0.3779424704604386,0.6075187251880526
R1034TS100_5,84.78,68.59,0.6132214638344328,0.4756927584482871,454.83123571142227,457.04694956656067,457.8383452792796,0.8575537400009632,0.6010578935850664,0.8948325619701754
R1034TS131_1,80.13,61.7,0.0,0.0,130.5151765338846,165.56388340587043,132.56576563059488,-0.21211957197620762,-0.1614531057385351,-0.20090660773276978
R1034TS131_2,62.02,45.19,0.0,0.0,14.693352180536262,24.722400520339285,17.596481868388853,-0.5941281433971601,-0.5298902203737299,-0.5882013119682281
R1034TS131_3,68.27,54.33,0.0,0.0,37.217178692404076,58.68240648665275,39.61890147112999,-0.5198390805476398,-0.4410518585865868,-0.5140148318277248
R1034TS131_4,62.82,44.87,0.0,0.0,25.619951732568975,40.02229267061236,28.459086826976172,-0.5580895581938511,-0.4898661592620062,-0.5516086740305663
R1034TS131_5,70.83,53.85,0.0,0.0,45.42763112936835,86.95367379265416,46.93420764326865,-0.49275900972613645,-0.36709506730678165,-0.48937190766904076
R1034TS149_1,85.26,70.51,0.7746679524430502,0.8966256316850016,555.8638887124869,611.7778398043597,556.8383229502898,1.1907840241489587,1.0058292832081324,1.228331787299916
R1034TS149_2,83.81,67.95,0.2869650181045213,0.3353818007027156,466.62389289749575,503.75906408368655,468.0932725251288,0.8964487941072209,0.7232553906476787,0.9293781282698836
R1034TS149_3,84.45,69.23,0.5022270029160097,0.6160037161938586,467.15289471664016,518.6398908470806,468.27688172496255,0.8981935708825712,0.7621831892178421,0.9299966488731051
R1034TS149_4,84.14,68.27,0.3979594790229443,0.4055372795754997,488.53843427572014,529.3209810885168,489.47897736684087,0.9687282862666693,0.7901246024228658,1.0014197202543025
R1034TS149_5,85.26,69.71,0.7746679524430502,0.7212369345030349,562.0778718420001,615.5270868144803,563.2518256200811,1.211279253190571,1.0156372014589374,1.2499368242134947
R1034TS192_1,73.88,53.52,0.0,0.0,31.87182201639686,0.0,34.76789903472226,-0.5374693680943748,-0.5945632820878876,-0.5303563057621012
R1034TS192_2,83.01,66.67,0.017887537090162026,0.0547598852115725,444.9714195198571,109.0412599400083,396.2469748880858,0.825033666009363,-0.3093146013342562,0.6873509564619436
R1034TS192_3,75.48,54.97,0.0,0.0,102.9498909139979,11.248447332735367,91.28437016943198,-0.30303659421493584,-0.5651376796695483,-0.33997041088411073
